0,country,groups,deviceid,device,sellerid,itemid,date,views,clicks,revenue,Row Labels,Sum of clicks,Sum of revenue,Count of 0
1199,CA,treatment,7126,Ios,332,1916,5/9/17,3,1,106.2919088,,,,
2359,US,treatment,7134,Android,165,1717,5/9/17,2,0,0,,,,
8671,US,treatment,7142,Web,160,1284,5/9/17,6,3,0,,,,
2863,US,treatment,7152,Web,272,2894,5/9/17,5,0,0,,,,
1350,US,treatment,7157,Android,165,2935,5/9/17,2,0,0,,,,
4941,CN,treatment,7159,Ios,322,1004,5/9/17,4,0,0,,,,
2637,US,control,7167,Web,174,2077,5/9/17,3,1,0,,,,
2476,GB,treatment,7169,Web,129,1068,5/9/17,2,1,0,,,,
8562,US,control,7170,Other,131,1097,5/9/17,3,0,0,,,,
5301,CN,treatment,7197,Android,118,2594,5/9/17,5,1,0,,,,
6347,US,control,7201,Other,348,2955,5/9/17,1,0,0,,,,
2441,CA,control,7206,Ios,234,1861,5/9/17,4,1,0,,,,
2172,GB,control,7214,Web,445,2894,5/9/17,2,1,0,,,,
5016,GB,control,7232,Web,181,1650,5/9/17,8,2,0,,,,
2615,CN,control,7240,Android,337,2342,5/9/17,8,2,0,,,,
3134,GB,control,7272,Web,453,1454,5/9/17,5,1,0,,,,
1058,CN,treatment,7288,Web,372,1999,5/9/17,11,0,0,,,,
7914,US,treatment,7297,Other,114,2368,5/9/17,3,0,0,,,,
4548,CN,control,7304,Android,240,1283,5/9/17,3,1,0,,,,
2467,US,control,7316,Ios,106,2313,5/9/17,9,0,0,,,,
4358,US,control,7326,Web,287,2617,5/9/17,6,0,0,,,,
1595,CN,control,7329,Ios,438,1033,5/9/17,5,2,0,,,,
4391,CN,treatment,7335,Web,277,1163,5/9/17,6,1,0,,,,
2644,CA,treatment,7352,Web,453,1571,5/9/17,4,2,0,,,,
7468,CN,control,7368,Android,350,2719,5/9/17,2,0,0,,,,
5075,CA,control,7381,Android,201,2295,5/9/17,5,2,94.95913479,,,,
7296,CN,treatment,7382,Ios,366,1809,5/9/17,6,1,0,,,,
9863,US,treatment,7410,Web,216,2791,5/9/17,4,1,0,,,,
4984,US,treatment,7414,Android,419,2370,5/9/17,3,0,0,,,,
4321,US,control,7417,Ios,344,1632,5/9/17,6,2,0,,,,
9951,GB,control,7419,Other,300,1599,5/9/17,5,0,0,,,,
5961,US,control,7422,Other,464,1736,5/9/17,8,0,0,,,,
1038,GB,control,7423,Web,491,1200,5/9/17,6,1,0,,,,
3843,US,treatment,7468,Ios,122,2286,5/9/17,6,1,0,,,,
9637,CA,control,7482,Ios,486,2537,5/9/17,2,2,0,,,,
9575,US,treatment,7489,Android,465,1190,5/9/17,6,2,0,,,,
4359,US,treatment,7492,Android,412,2127,5/9/17,3,0,0,,,,
6206,CN,treatment,7494,Android,171,2853,5/9/17,3,0,0,,,,
2649,CA,treatment,7514,Other,257,1728,5/9/17,1,0,0,,,,
9796,US,treatment,7515,Android,476,1971,5/9/17,2,0,0,,,,
1297,CN,control,7522,Other,138,1329,5/9/17,5,1,0,,,,
6756,CN,treatment,7524,Web,499,2170,5/9/17,6,2,0,,,,
1772,US,control,7529,Web,220,1644,5/9/17,5,3,0,,,,
6421,CN,treatment,7555,Ios,285,2989,5/9/17,6,2,0,,,,
3108,CN,control,7562,Other,155,2426,5/9/17,8,0,0,,,,
8515,CA,treatment,7570,Other,395,1975,5/9/17,8,1,0,,,,
8762,CA,control,7574,Ios,183,1158,5/9/17,4,2,111.6516318,,,,
8337,US,treatment,7577,Web,131,2870,5/9/17,3,2,128.8962588,,,,
3202,CN,control,7582,Web,339,2047,5/9/17,5,0,0,,,,
3864,CA,control,7585,Ios,122,2816,5/9/17,3,1,0,,,,
7642,CN,treatment,7589,Android,478,1349,5/9/17,7,3,0,,,,
1928,US,control,7602,Android,230,1692,5/9/17,12,2,0,,,,
7375,CA,control,7621,Web,385,1479,5/9/17,3,1,0,,,,
4475,GB,treatment,7649,Other,242,1378,5/9/17,6,1,0,,,,
4782,US,control,7653,Android,124,2611,5/9/17,8,2,73.90776876,,,,
3629,GB,treatment,7661,Other,138,1814,5/9/17,3,1,0,,,,
4977,US,treatment,7670,Android,448,2376,5/9/17,3,2,0,,,,
7929,US,control,7697,Web,114,1632,5/9/17,11,1,0,,,,
6324,US,control,7715,Android,364,1316,5/9/17,1,0,0,,,,
5819,GB,control,7750,Other,491,1973,5/9/17,4,0,0,,,,
8930,US,treatment,7753,Android,357,1661,5/9/17,3,0,0,,,,
6526,US,control,7760,Web,302,2416,5/9/17,8,1,0,,,,
4038,US,treatment,7770,Android,262,1534,5/9/17,6,1,0,,,,
8843,CA,treatment,7782,Android,111,2377,5/9/17,9,2,0,,,,
4355,CA,control,7791,Ios,387,2765,5/9/17,4,0,0,,,,
3412,GB,treatment,7796,Android,107,2224,5/9/17,9,0,0,,,,
7417,US,control,7798,Ios,149,1116,5/9/17,7,1,0,,,,
1392,CA,treatment,7819,Android,326,2505,5/9/17,6,1,0,,,,
4458,US,control,7824,Web,451,2538,5/9/17,5,0,0,,,,
1028,US,treatment,7829,Android,413,1947,5/9/17,4,0,0,,,,
4927,US,treatment,7832,Ios,146,2531,5/9/17,6,1,0,,,,
7191,GB,control,7838,Web,456,2035,5/9/17,4,0,0,,,,
6395,GB,control,7861,Android,327,1942,5/9/17,9,3,0,,,,
4772,US,treatment,7874,Web,402,1563,5/9/17,5,0,0,,,,
1902,CA,control,7887,Web,287,2183,5/9/17,7,2,0,,,,
9703,GB,control,7891,Ios,407,1986,5/9/17,5,1,0,,,,
6684,US,control,7906,Android,317,2706,5/9/17,6,1,0,,,,
6811,US,control,7912,Ios,382,1056,5/9/17,0,0,0,,,,
1283,CN,control,7931,Android,107,2699,5/9/17,2,0,0,,,,
7757,CN,control,7943,Android,324,1767,5/9/17,7,0,0,,,,
4061,CN,treatment,7947,Other,398,1784,5/9/17,4,1,0,,,,
7276,CN,treatment,7952,Web,450,1665,5/9/17,6,1,0,,,,
6074,US,treatment,7954,Other,101,2056,5/9/17,7,2,0,,,,
4243,CN,control,7972,Android,306,2292,5/9/17,8,1,0,,,,
8704,GB,control,7973,Ios,321,1087,5/9/17,8,2,0,,,,
4467,US,treatment,7983,Web,340,2606,5/9/17,4,1,0,,,,
5952,US,control,8002,Other,102,2344,5/9/17,5,4,245.8492163,,,,
7886,GB,treatment,8003,Ios,361,1725,5/9/17,6,0,0,,,,
1460,US,treatment,8006,Web,240,1609,5/9/17,3,0,0,,,,
3099,US,treatment,8007,Web,279,1842,5/9/17,5,0,0,,,,
9436,US,treatment,8010,Web,302,1925,5/9/17,5,0,0,,,,
3773,US,control,8032,Other,147,1998,5/9/17,3,1,0,,,,
8252,CN,control,8033,Android,117,1858,5/9/17,5,3,0,,,,
3049,CN,control,8037,Ios,144,2539,5/9/17,3,0,0,,,,
4543,CA,control,8042,Ios,366,2518,5/9/17,4,1,0,,,,
1530,GB,control,8045,Android,138,1530,5/9/17,7,3,0,,,,
NA,CA,treatment,8071,Android,152,2785,5/9/17,8,1,0,,,,
9861,US,control,8074,Android,152,2049,5/9/17,9,2,0,,,,
2452,CN,control,8080,Android,107,2854,5/9/17,8,1,0,,,,
4041,CA,control,8084,Web,351,1120,5/9/17,5,1,0,,,,
5102,CA,treatment,8086,Ios,370,2089,5/9/17,2,0,0,,,,
3878,CN,control,8091,Android,312,2202,5/9/17,5,1,0,,,,
8465,US,control,8092,Web,282,1875,5/9/17,7,2,0,,,,
9016,CA,treatment,8094,Android,133,1668,5/9/17,5,0,0,,,,
6696,US,control,8097,Ios,272,1716,5/9/17,4,1,0,,,,
4804,US,treatment,8101,Web,217,1217,5/9/17,4,1,0,,,,
5639,US,control,8115,Other,269,1268,5/9/17,9,4,206.3646013,,,,
5019,US,treatment,8118,Android,324,1823,5/9/17,5,3,0,,,,
6851,US,control,8126,Android,384,2163,5/9/17,6,2,0,,,,
3000,CN,control,8135,Web,378,1760,5/9/17,3,0,0,,,,
2187,CA,control,8160,Web,150,2783,5/9/17,8,1,0,,,,
4254,CA,treatment,8166,Ios,390,1087,5/9/17,4,3,0,,,,
4974,CA,control,8169,Android,422,2214,5/9/17,5,0,0,,,,
6846,CA,treatment,8174,Ios,311,2784,5/9/17,3,2,0,,,,
2709,US,treatment,8180,Web,342,2300,5/9/17,6,1,93.29556564,,,,
7704,CA,treatment,8180,Web,296,2460,5/9/17,5,1,0,,,,
1904,CA,treatment,8183,Web,280,2937,5/9/17,7,0,0,,,,
4036,GB,control,8200,Other,417,2305,5/9/17,4,0,0,,,,
4353,US,treatment,8202,Web,466,2909,5/9/17,5,2,120.1382103,,,,
5932,US,treatment,8231,Ios,441,1751,5/9/17,9,3,91.07341252,,,,
2073,US,treatment,8235,Other,220,2181,5/9/17,5,0,0,,,,
6652,CA,control,8242,Ios,490,1260,5/9/17,2,0,0,,,,
6435,US,treatment,8250,Android,357,1337,5/9/17,5,0,0,,,,
7354,CN,control,8271,Ios,203,1578,5/9/17,4,1,0,,,,
9915,US,control,8281,Android,135,2694,5/9/17,5,2,0,,,,
3220,US,treatment,8303,Web,465,1431,5/9/17,5,2,0,,,,
8542,US,treatment,8306,Web,331,1027,5/9/17,3,0,0,,,,
6831,CN,control,8307,Android,301,1247,5/9/17,3,1,0,,,,
2168,US,treatment,8310,Ios,239,2983,5/9/17,2,0,0,,,,
1186,GB,treatment,8313,Web,442,1290,5/9/17,4,2,0,,,,
4767,CN,treatment,8314,Android,214,1451,5/9/17,1,0,0,,,,
3914,CN,control,8322,Other,354,2309,5/9/17,7,2,0,,,,
NA,CA,control,8327,Web,362,1738,5/9/17,2,0,0,,,,
8722,CN,control,8331,Ios,327,1861,5/9/17,6,1,0,,,,
5541,CA,control,8335,Other,465,2049,5/9/17,5,1,93.17138894,,,,
1812,GB,treatment,8341,Web,276,1981,5/9/17,6,0,0,,,,
5136,CN,treatment,8351,Ios,195,1662,5/9/17,4,1,0,,,,
6779,CN,treatment,8360,Android,199,2919,5/9/17,9,2,0,,,,
7000,US,treatment,8370,Web,151,2284,5/9/17,2,1,0,,,,
5326,US,treatment,8380,Other,466,2062,5/9/17,4,1,0,,,,
9772,US,control,8405,Ios,440,2737,5/9/17,5,0,0,,,,
5770,CA,control,8406,Web,370,2362,5/9/17,4,0,0,,,,
5638,US,treatment,8420,Other,421,1828,5/9/17,5,2,0,,,,
5145,CA,control,8421,Web,334,2616,5/9/17,5,1,0,,,,
6420,CN,treatment,8434,Ios,368,2139,5/9/17,7,3,0,,,,
9980,US,treatment,8437,Android,320,2783,5/9/17,8,1,0,,,,
2162,CN,treatment,8465,Android,317,1504,5/9/17,4,1,0,,,,
3934,GB,control,8480,Web,201,1169,5/9/17,6,0,0,,,,
8893,CA,control,8489,Ios,265,2241,5/9/17,11,0,0,,,,
8346,CA,treatment,8490,Other,203,1227,5/9/17,7,1,0,,,,
4551,CA,control,8500,Android,249,2210,5/9/17,4,2,0,,,,
2612,GB,treatment,8506,Android,370,2309,5/9/17,8,4,0,,,,
4910,GB,control,8521,Other,231,2063,5/9/17,8,2,80.53101996,,,,
1421,CA,treatment,8530,Web,123,1201,5/9/17,10,2,0,,,,
4744,GB,control,8537,Web,462,1184,5/9/17,4,0,0,,,,
9750,GB,control,8539,Web,302,1632,5/9/17,5,1,0,,,,
2290,GB,treatment,8549,Android,440,1469,5/9/17,12,2,124.7831574,,,,
5537,US,control,8567,Other,364,1203,5/9/17,7,0,0,,,,
9517,US,treatment,8571,Web,368,1406,5/9/17,3,0,0,,,,
1447,CA,control,8580,Ios,123,1847,5/9/17,3,0,0,,,,
7918,GB,treatment,8582,Web,181,2612,5/9/17,7,0,0,,,,
8037,US,control,8618,Ios,138,2031,5/9/17,3,0,0,,,,
1874,CN,treatment,8658,Android,373,1103,5/9/17,7,3,0,,,,
1521,CN,treatment,8680,Other,446,2825,5/9/17,9,1,0,,,,
4004,US,treatment,8705,Android,376,2651,5/9/17,5,1,0,,,,
1100,GB,control,8713,Android,312,1765,5/9/17,2,1,94.9320377,,,,
7299,CN,treatment,8716,Android,189,1694,5/9/17,4,1,0,,,,
9205,GB,control,8724,Web,311,1019,5/9/17,4,1,0,,,,
2055,GB,treatment,8725,Web,467,1385,5/9/17,4,1,0,,,,
2098,US,treatment,8742,Ios,414,2530,5/9/17,3,1,0,,,,
4153,CN,treatment,8755,Android,218,2496,5/9/17,7,2,118.6899322,,,,
2514,CA,treatment,8759,Android,381,1055,5/9/17,4,1,0,,,,
7089,US,treatment,8762,Web,228,2014,5/9/17,7,2,0,,,,
5167,US,control,8769,Android,180,1593,5/9/17,5,1,0,,,,
5609,CN,treatment,8791,Ios,323,1634,5/9/17,4,0,0,,,,
1562,CN,treatment,8813,Web,133,2133,5/9/17,8,0,0,,,,
2006,US,treatment,8835,Other,273,2519,5/9/17,8,2,0,,,,
3465,CA,control,8837,Web,362,2795,5/9/17,6,1,0,,,,
8448,CN,control,8855,Android,119,1228,5/9/17,8,1,105.9286378,,,,
3269,CA,control,8864,Web,115,2060,5/9/17,2,1,104.0631777,,,,
5916,CN,control,8871,Android,118,2543,5/9/17,6,1,0,,,,
1907,US,control,8888,Android,320,2549,5/9/17,3,1,0,,,,
4213,CN,control,8898,Android,149,2394,5/9/17,4,1,0,,,,
1545,US,treatment,8901,Web,204,1537,5/9/17,9,2,0,,,,
9803,US,treatment,8907,Other,143,2982,5/9/17,1,0,0,,,,
9715,CA,control,8938,Android,450,1162,5/9/17,2,1,0,,,,
5696,US,treatment,8953,Android,324,2402,5/9/17,6,3,0,,,,
1934,CN,control,8954,Ios,212,2702,5/9/17,6,0,0,,,,
7668,CA,control,8963,Android,490,2011,5/9/17,8,3,61.95379635,,,,
5569,GB,treatment,8985,Ios,118,1566,5/9/17,6,1,0,,,,
2536,CN,treatment,8988,Ios,374,1977,5/9/17,4,0,0,,,,
7231,GB,treatment,8989,Other,365,2659,5/9/17,4,1,0,,,,
8534,US,control,9008,Android,153,1268,5/9/17,5,0,0,,,,
4663,US,treatment,9018,Other,435,2022,5/9/17,12,2,0,,,,
9167,CN,treatment,9019,Web,223,2387,5/9/17,8,1,0,,,,
8899,CA,treatment,9030,Android,328,1521,5/9/17,5,4,0,,,,
1797,GB,treatment,9033,Android,187,1496,5/9/17,3,1,0,,,,
8370,US,treatment,9044,Ios,473,2649,5/9/17,4,2,0,,,,
8748,GB,treatment,9049,Web,355,1190,5/9/17,6,1,0,,,,
6604,GB,treatment,9053,Android,290,2278,5/9/17,6,2,0,,,,
6816,CA,treatment,9067,Android,473,1134,5/9/17,5,2,0,,,,
5721,US,control,9072,Other,210,1350,5/9/17,5,0,0,,,,
2263,GB,control,9099,Ios,387,1864,5/9/17,7,2,0,,,,
7735,GB,treatment,9100,Other,464,2294,5/9/17,6,3,0,,,,
3446,US,treatment,9118,Ios,320,2994,5/9/17,3,1,0,,,,
9169,CN,treatment,9119,Web,196,2600,5/9/17,4,2,0,,,,
2608,CA,treatment,9127,Web,203,2729,5/9/17,6,1,0,,,,
9271,US,control,9130,Android,488,1855,5/9/17,5,1,0,,,,
3860,GB,control,9141,Android,402,2343,5/9/17,7,1,0,,,,
4040,US,treatment,9146,Android,484,2335,5/9/17,7,2,0,,,,
9080,CN,control,9151,Web,234,2829,5/9/17,7,2,0,,,,
1685,US,treatment,9160,Android,100,2194,5/9/17,8,0,0,,,,
5099,US,control,9167,Web,379,1706,5/9/17,3,0,0,,,,
9350,US,control,9171,Android,136,2250,5/9/17,3,0,0,,,,
2692,GB,treatment,9172,Android,500,2179,5/9/17,4,2,0,,,,
5549,US,control,9211,Web,167,2066,5/9/17,4,0,0,,,,
9835,US,treatment,9224,Web,285,1715,5/9/17,3,1,0,,,,
8182,CA,control,9229,Other,349,2199,5/9/17,5,1,0,,,,
9248,US,treatment,9230,Android,317,2747,5/9/17,5,0,0,,,,
5550,GB,control,9238,Android,221,2489,5/9/17,3,0,0,,,,
4773,GB,control,9240,Web,130,2088,5/9/17,4,0,0,,,,
4246,US,treatment,9241,Android,483,1618,5/9/17,4,0,0,,,,
2766,GB,control,9292,Android,253,1174,5/9/17,2,0,0,,,,
2588,CA,control,9312,Other,154,2159,5/9/17,4,1,0,,,,
5519,CA,treatment,9319,Other,293,2958,5/9/17,4,2,0,,,,
3698,US,treatment,9329,Android,208,2221,5/9/17,4,1,0,,,,
8044,CN,treatment,9330,Web,214,2369,5/9/17,9,0,0,,,,
9227,GB,treatment,9337,Android,128,1814,5/9/17,6,0,0,,,,
2986,US,control,9341,Other,489,2363,5/9/17,5,1,74.12081431,,,,
5811,CN,treatment,9397,Other,342,2030,5/9/17,6,1,0,,,,
1274,US,control,9408,Other,458,2722,5/9/17,8,3,94.98245183,,,,
5017,GB,treatment,9411,Ios,277,2574,5/9/17,6,4,144.5894438,,,,
9243,GB,treatment,9433,Other,209,2862,5/9/17,6,0,0,,,,
9162,US,treatment,9440,Other,384,1418,5/9/17,4,3,0,,,,
9059,US,control,9450,Ios,173,1557,5/9/17,7,1,0,,,,
6502,CN,treatment,9474,Ios,460,2092,5/9/17,1,1,0,,,,
3015,CN,treatment,9528,Other,323,1321,5/9/17,1,0,0,,,,
7823,CN,treatment,9529,Other,223,2505,5/9/17,5,1,0,,,,
5446,CA,control,9543,Other,104,2398,5/9/17,3,0,0,,,,
6825,CN,treatment,9549,Other,115,2560,5/9/17,5,1,0,,,,
1422,CA,treatment,9598,Web,245,1360,5/9/17,8,3,0,,,,
6100,GB,treatment,9602,Android,385,2435,5/9/17,3,0,0,,,,
9173,US,control,9603,Android,225,1469,5/9/17,6,1,0,,,,
1458,US,treatment,9606,Other,291,2274,5/9/17,3,1,0,,,,
8981,US,control,9610,Ios,297,2546,5/9/17,4,0,0,,,,
7484,GB,control,9617,Ios,288,1384,5/9/17,3,2,95.74610446,,,,
2065,US,treatment,9621,Ios,216,2620,5/9/17,1,0,0,,,,
3239,US,treatment,9625,Android,494,1410,5/9/17,5,0,0,,,,
4337,CA,treatment,9628,Web,478,1186,5/9/17,5,2,0,,,,
6227,GB,control,9629,Android,357,1804,5/9/17,5,1,91.11056962,,,,
6232,CA,control,9655,Web,119,2616,5/9/17,2,1,0,,,,
8974,US,control,9660,Other,243,2492,5/9/17,7,3,0,,,,
8045,CN,treatment,9661,Web,466,1226,5/9/17,5,2,0,,,,
7078,US,control,9662,Web,231,2008,5/9/17,4,1,0,,,,
9724,US,control,9667,Android,339,2175,5/9/17,9,2,0,,,,
6557,CN,control,9677,Android,227,2652,5/9/17,3,1,80.88475711,,,,
3303,CA,control,9679,Android,262,2863,5/9/17,4,0,0,,,,
6499,GB,control,9686,Other,151,2239,5/9/17,4,0,0,,,,
5730,GB,control,9690,Android,258,2886,5/9/17,3,0,0,,,,
5921,GB,treatment,9700,Android,160,1929,5/9/17,4,0,0,,,,
5752,GB,treatment,9702,Web,130,1086,5/9/17,8,0,0,,,,
2378,US,control,9711,Android,375,2701,5/9/17,4,0,0,,,,
5958,GB,treatment,9716,Web,178,2043,5/9/17,7,2,0,,,,
9168,CA,control,9727,Web,106,1742,5/9/17,5,2,0,,,,
4898,CA,control,9741,Android,314,2237,5/9/17,5,2,0,,,,
5457,CA,treatment,9743,Ios,202,2663,5/9/17,3,0,0,,,,
6653,GB,treatment,9778,Ios,485,2570,5/9/17,3,0,0,,,,
5321,CA,control,9783,Android,298,2707,5/9/17,3,0,0,,,,
9302,GB,control,9787,Android,112,2537,5/9/17,2,0,0,,,,
8262,CN,treatment,9790,Android,289,1528,5/9/17,4,1,0,,,,
5011,CA,treatment,9793,Ios,378,1460,5/9/17,8,1,0,,,,
NA,CN,treatment,9807,Other,257,1538,5/9/17,9,1,0,,,,
8026,CA,treatment,9808,Android,229,1903,5/9/17,6,1,0,,,,
7553,CA,treatment,9816,Other,281,2386,5/9/17,2,0,0,,,,
8193,US,control,9829,Android,111,1438,5/9/17,3,1,0,,,,
9700,CA,control,9864,Other,116,1986,5/9/17,3,0,0,,,,
8413,CN,treatment,9877,Android,498,1745,5/9/17,4,1,91.18530319,,,,
7275,GB,control,9886,Other,263,1573,5/9/17,5,2,0,,,,
3432,US,control,9897,Web,231,1674,5/9/17,4,1,0,,,,
9464,GB,treatment,9905,Other,420,3000,5/9/17,5,2,0,,,,
3190,GB,control,9906,Ios,271,1714,5/9/17,4,0,0,,,,
NA,CN,treatment,9912,Web,374,2412,5/9/17,3,1,0,,,,
5302,GB,control,9916,Ios,217,2038,5/9/17,5,0,0,,,,
8298,US,treatment,9920,Ios,313,2626,5/9/17,7,0,0,,,,
4672,CA,treatment,9944,Android,244,2298,5/9/17,2,0,0,,,,
5096,CA,control,9964,Ios,103,2501,5/9/17,4,0,0,,,,
6572,CA,control,9971,Android,497,2783,5/9/17,6,1,0,,,,
3496,CN,control,9972,Other,106,2758,5/9/17,6,1,0,,,,
6057,US,treatment,9975,Web,165,1640,5/9/17,0,0,0,,,,
5076,CN,treatment,9979,Android,100,2202,5/9/17,4,1,0,,,,
3515,US,control,9983,Ios,151,1387,5/9/17,6,2,137.4373465,,,,
6094,GB,control,9984,Android,401,1979,5/9/17,8,1,0,,,,
2887,US,treatment,9985,Ios,476,1658,5/9/17,4,0,0,,,,
5012,US,treatment,9988,Other,304,2610,5/9/17,4,2,0,,,,
6912,CA,treatment,9992,Web,258,1340,5/9/17,4,0,0,,,,
3962,CN,control,10016,Other,248,2973,5/9/17,6,2,60.11187259,,,,
8931,GB,control,10032,Web,124,2458,5/9/17,7,0,0,,,,
9505,CN,treatment,10037,Web,463,2669,5/9/17,4,0,0,,,,
7836,CN,treatment,10046,Other,441,2291,5/9/17,4,1,87.67789191,,,,
7866,GB,control,10064,Android,419,2229,5/9/17,2,0,0,,,,
3937,US,control,10066,Web,467,1440,5/9/17,7,2,0,,,,
6736,GB,control,10070,Web,209,1657,5/9/17,2,1,0,,,,
5960,CN,control,10073,Android,347,2630,5/9/17,5,0,0,,,,
6839,US,control,10089,Android,413,2580,5/9/17,1,0,0,,,,
8364,US,control,10095,Ios,369,1190,5/9/17,4,0,0,,,,
3120,US,treatment,10097,Other,173,1799,5/9/17,1,0,0,,,,
5403,GB,control,10110,Other,377,2654,5/9/17,2,0,0,,,,
9570,CN,treatment,10120,Android,114,1010,5/9/17,3,0,0,,,,
5234,CA,treatment,10122,Other,385,1592,5/9/17,6,0,0,,,,
9369,CN,control,10145,Web,427,1144,5/9/17,5,1,0,,,,
4077,US,control,10146,Android,351,1855,5/9/17,4,0,0,,,,
2947,GB,control,10147,Android,206,1464,5/9/17,7,1,0,,,,
6213,GB,control,10167,Ios,165,2019,5/9/17,1,0,0,,,,
5001,US,control,10177,Web,242,2933,5/9/17,7,0,0,,,,
3341,GB,control,10191,Web,122,1834,5/9/17,4,1,0,,,,
7005,US,control,10199,Web,479,2924,5/9/17,4,3,0,,,,
4361,GB,treatment,10208,Other,440,1924,5/9/17,1,0,0,,,,
4342,US,control,10212,Other,310,1900,5/9/17,3,0,0,,,,
8549,US,control,10221,Android,373,2697,5/9/17,4,1,0,,,,
9014,CA,treatment,10227,Android,179,2250,5/9/17,3,1,0,,,,
6933,GB,control,10234,Ios,210,1559,5/9/17,4,1,0,,,,
4056,CN,control,10252,Ios,228,2859,5/9/17,6,2,0,,,,
4641,CN,treatment,10293,Ios,276,2678,5/9/17,8,1,62.2071518,,,,
9544,US,control,10295,Android,250,2087,5/9/17,4,1,0,,,,
9738,CA,treatment,10301,Web,404,1788,5/9/17,3,0,0,,,,
9604,US,treatment,10303,Ios,265,2236,5/9/17,3,0,0,,,,
7705,GB,control,10308,Web,306,1129,5/9/17,3,1,129.9664033,,,,
6739,GB,control,10315,Android,414,1488,5/9/17,8,0,0,,,,
2237,US,treatment,10322,Web,304,1142,5/9/17,8,2,0,,,,
8768,CN,control,10333,Web,236,1923,5/9/17,6,4,0,,,,
2961,US,control,10338,Other,197,2171,5/9/17,2,0,0,,,,
4716,CA,control,10348,Android,150,1374,5/9/17,4,0,0,,,,
4420,GB,control,10352,Other,480,2425,5/9/17,5,0,0,,,,
2083,CN,treatment,10358,Android,460,2141,5/9/17,5,3,0,,,,
3201,GB,control,10360,Web,430,2936,5/9/17,7,3,0,,,,
9456,GB,treatment,10361,Android,250,2805,5/9/17,4,0,0,,,,
3240,US,control,10365,Android,456,2326,5/9/17,5,1,0,,,,
2891,CA,treatment,10373,Android,304,1747,5/9/17,5,1,0,,,,
8403,CN,treatment,10376,Android,210,1759,5/9/17,3,0,0,,,,
4788,US,treatment,10416,Web,246,1231,5/9/17,5,0,0,,,,
3660,CN,control,10428,Web,241,2923,5/9/17,10,3,0,,,,
1534,CA,treatment,10430,Ios,319,2457,5/9/17,6,1,0,,,,
6627,CA,treatment,10437,Other,252,2656,5/9/17,5,0,0,,,,
3392,US,treatment,10442,Ios,130,1090,5/9/17,8,2,0,,,,
3373,CA,control,10443,Other,446,1964,5/9/17,5,0,0,,,,
5215,US,treatment,10450,Ios,421,2766,5/9/17,6,2,0,,,,
1482,CA,treatment,10462,Other,340,2827,5/9/17,6,1,0,,,,
3771,CA,control,10479,Other,246,2692,5/9/17,2,0,0,,,,
2285,US,treatment,10489,Other,221,1604,5/9/17,8,2,90.68567678,,,,
9400,CN,treatment,10496,Ios,391,1676,5/9/17,4,0,0,,,,
8040,US,control,10515,Android,295,1651,5/9/17,4,1,0,,,,
8587,CN,control,10519,Ios,379,1271,5/9/17,2,0,0,,,,
9706,US,control,10524,Other,220,2801,5/9/17,9,4,116.344375,,,,
5194,US,treatment,10535,Web,157,2944,5/9/17,5,2,0,,,,
2626,US,control,10539,Other,134,2375,5/9/17,6,1,0,,,,
2152,US,treatment,10551,Other,334,2834,5/9/17,4,0,0,,,,
2858,GB,treatment,10557,Other,177,1311,5/9/17,2,0,0,,,,
6444,US,control,10573,Android,213,1170,5/9/17,7,0,0,,,,
8144,US,treatment,10574,Android,499,2881,5/9/17,1,0,0,,,,
4722,CA,treatment,10579,Web,446,1801,5/9/17,2,1,0,,,,
4938,CA,treatment,10581,Ios,241,2759,5/9/17,6,3,0,,,,
8258,CA,control,10610,Android,126,1871,5/9/17,5,2,217.7106081,,,,
7426,US,treatment,10619,Other,204,2425,5/9/17,7,0,0,,,,
8102,US,control,10632,Other,290,2127,5/9/17,3,0,0,,,,
3565,CN,treatment,10653,Web,394,1662,5/9/17,5,0,0,,,,
7002,US,control,10669,Web,404,2297,5/9/17,3,0,0,,,,
1633,US,control,10675,Web,483,2326,5/9/17,5,0,0,,,,
5031,CN,control,10684,Android,470,1938,5/9/17,9,3,0,,,,
4362,US,treatment,10694,Web,450,1734,5/9/17,3,1,0,,,,
9935,US,treatment,10699,Other,334,1975,5/9/17,3,2,80.76943794,,,,
8479,US,control,10703,Ios,456,1789,5/9/17,5,2,0,,,,
5767,CN,control,10706,Other,365,1333,5/9/17,3,1,54.01344516,,,,
2670,US,control,10707,Android,142,2969,5/9/17,2,0,0,,,,
7865,CA,control,10725,Web,144,2385,5/9/17,4,0,0,,,,
2931,US,control,10743,Other,405,1535,5/9/17,9,1,0,,,,
5873,CA,treatment,10745,Web,116,2256,5/9/17,8,0,0,,,,
8013,GB,treatment,10777,Android,432,1957,5/9/17,7,0,0,,,,
3738,US,treatment,10783,Android,163,2321,5/9/17,6,2,0,,,,
5142,US,treatment,10786,Other,116,1046,5/9/17,3,1,0,,,,
1803,CN,control,10799,Ios,272,1840,5/9/17,5,0,0,,,,
2790,CN,control,10830,Web,309,2060,5/9/17,4,1,0,,,,
4584,US,control,10835,Other,451,1718,5/9/17,6,0,0,,,,
7839,CN,treatment,10842,Ios,201,1596,5/9/17,6,0,0,,,,
6037,CN,treatment,10847,Ios,395,1935,5/9/17,6,2,0,,,,
4343,CA,treatment,10848,Android,489,1420,5/9/17,7,1,0,,,,
